y_real,y_pred
1,0.59036005
1,0.3205747
1,0.5525108
1,0.33719674
1,0.50710744
1,0.54493517
1,0.43647647
1,0.5824177
1,0.38300556
1,0.44376412
1,0.27111152
1,0.43557015
1,0.5684314
1,0.38967255
1,0.4151016
1,0.17481686
1,0.413207
1,0.21322584
1,0.51577866
1,0.39658767
1,0.3958526
1,0.6669031
1,0.3966417
1,0.33776715
1,0.49397218
1,0.44697267
1,0.4396882
1,0.41700062
1,0.2421554
1,0.3992186
1,0.47066033
1,0.23195215
1,0.47331068
1,0.4340088
1,0.43074742
1,0.46860245
1,0.20317437
1,0.32325426
1,0.50139
1,0.418983
1,0.53825974
1,0.51564234
1,0.573065
1,0.5001863
1,0.19089329
1,0.48291108
1,0.18868776
1,0.59832174
1,0.30336842
1,0.33694416
1,0.3573679
1,0.37363666
1,0.48486474
1,0.34288034
1,0.58329314
1,0.45311457
1,0.21359046
1,0.39864883
1,0.6181408
1,0.78081137
1,0.58963925
1,0.31221947
1,0.38019624
1,0.44966686
1,0.38460326
1,0.3144974
1,0.29450455
1,0.5157092
1,0.29809812
1,0.24679914
1,0.31039563
1,0.2867927
1,0.4793835
1,0.31242186
1,0.53424376
1,0.47039497
1,0.3768348
1,0.38960382
1,0.45251533
1,0.5402624
1,0.46439812
1,0.44345117
1,0.4544763
1,0.35419333
1,0.4039403
1,0.5523106
1,0.47687635
1,0.37775397
1,0.41855404
1,0.52966315
1,0.20946427
1,0.3802256
1,0.3479061
1,0.37046477
1,0.37160677
1,0.18824261
